Wall time,Step,Value
1751226441.631047,10000,0.0
1751226468.5781486,20000,0.0
1751226491.9387844,30000,0.0
1751226514.4055154,40000,0.0
1751226537.3068247,50000,0.0
1751226560.7259843,60000,0.0
1751226584.643737,70000,0.0
1751226607.1909153,80000,0.0
1751226631.7119856,90000,0.0
1751226656.2427752,100000,0.002499999012798071
1751226678.5765388,110000,0.125
1751226701.2956614,120000,0.125
1751226725.036275,130000,0.0
1751226749.0192938,140000,0.0037499985191971064
1751226773.7486348,150000,0.0
1751226797.572291,160000,0.019999993965029716
1751226822.4617994,170000,0.0
1751226845.2949631,180000,0.0625
1751226869.9839334,190000,0.0
1751226893.1418195,200000,0.125
1751226915.834285,210000,0.0
1751226938.5209432,220000,0.0
1751226964.061543,230000,0.0
1751226988.5539374,240000,0.004999998025596142
1751227011.608632,250000,0.09499993175268173
1751227034.9014735,260000,0.053749971091747284
1751227056.92499,270000,0.125
1751227081.0550108,280000,0.009999996051192284
1751227105.5676422,290000,0.0
1751227129.1357865,300000,0.0625
1751227153.1145544,310000,0.0
1751227176.7964966,320000,0.0
1751227202.9848619,330000,0.0
1751227227.5686698,340000,0.08874998986721039
1751227253.2329931,350000,0.06749995797872543
1751227276.6138122,360000,0.125
1751227304.0344052,370000,0.0
1751227332.1638246,380000,0.11124996840953827
1751227354.4711,390000,0.0
1751227376.2528396,400000,0.14999999105930328
1751227399.3145938,410000,0.0
1751227419.8769116,420000,0.13999995589256287
1751227440.562128,430000,0.15999998152256012
1751227464.255333,440000,0.4449998438358307
1751227489.1567254,450000,0.5649999380111694
1751227517.93104,460000,0.08461537957191467
1751227544.3601658,470000,0.7145453691482544
1751227567.457616,480000,1.0349998474121094
1751227593.65123,490000,1.2299997806549072
1751227622.2947438,500000,0.6733331680297852
1751227651.407101,510000,1.3228569030761719
1751227674.7057223,520000,1.0733331441879272
1751227698.8257425,530000,2.2849998474121094
1751227723.9787173,540000,1.1981817483901978
1751227749.4531114,550000,1.9433330297470093
1751227773.6027937,560000,0.9999998807907104
1751227799.6588166,570000,1.2499998807907104
1751227827.7540083,580000,0.666666567325592
1751227854.3334055,590000,1.7599997520446777
1751227879.0813608,600000,1.4685711860656738
1751227903.3208606,610000,1.4999998807907104
1751227929.1405838,620000,0.0
1751227951.2273357,630000,1.6439998149871826
1751227974.0880203,640000,1.333333134651184
1751228003.9306061,650000,1.6666663885116577
1751228028.2615833,660000,0.0
1751228052.6049345,670000,2.8333330154418945
1751228077.3591092,680000,1.4999998807907104
1751228102.7855191,690000,0.9999998807907104
1751228126.6884956,700000,0.4285713732242584
1751228150.3767533,710000,1.5099997520446777
1751228174.5197234,720000,1.9999998807907104
1751228197.7228575,730000,2.1466662883758545
1751228224.0488544,740000,1.1428570747375488
1751228251.424823,750000,0.0
1751228276.335632,760000,2.5999996662139893
1751228302.5327854,770000,1.7999998331069946
1751228329.0512946,780000,1.333333134651184
1751228354.9868362,790000,0.4999999403953552
1751228379.0603576,800000,1.2499998807907104
1751228404.7523482,810000,1.5999996662139893
1751228430.2799697,820000,0.4999999701976776
1751228459.1292663,830000,1.4999998807907104
1751228483.575887,840000,7.699999809265137
1751228506.2149174,850000,0.0
1751228533.1093585,860000,2.2857208251953125
1751228560.4146104,870000,0.43333324790000916
1751228587.5392354,880000,0.0
1751228614.6372101,890000,6.375011444091797
1751228640.7268157,900000,2.4075026512145996
1751228668.7247539,910000,1.9999998807907104
1751228694.9196935,920000,0.7499999403953552
1751228722.0400548,930000,3.6666901111602783
1751228749.6725717,940000,1.333333134651184
1751228779.698529,950000,2.499999761581421
1751228807.7927637,960000,1.7499998807907104
1751228833.6588311,970000,0.0
1751228861.5936549,980000,0.0
1751228888.7105162,990000,1.8749998807907104
1751228915.978298,1000000,3.1999995708465576
1751228944.536198,1010000,1.6666665077209473
1751228973.4526324,1020000,0.0
1751228999.7312746,1030000,1.1666666269302368
1751229025.1657257,1040000,2.3999998569488525
1751229050.4376965,1050000,1.9999998807907104
1751229075.5197718,1060000,2.7500176429748535
1751229102.7908413,1070000,4.160006523132324
1751229130.5332043,1080000,3.439999580383301
1751229159.461048,1090000,0.9999998807907104
1751229189.2282603,1100000,2.5433380603790283
1751229216.2441902,1110000,0.0
1751229247.0139134,1120000,5.428591251373291
1751229276.1821325,1130000,1.888891339302063
1751229301.8498776,1140000,0.4000000059604645
1751229327.7350907,1150000,3.3333449363708496
1751229352.9309537,1160000,2.2800064086914062
1751229379.886199,1170000,0.0
1751229409.9399912,1180000,1.2499998807907104
1751229442.1109838,1190000,2.500011682510376
1751229469.7716608,1200000,3.26401424407959
1751229498.398586,1210000,1.2857141494750977
1751229526.6724255,1220000,1.8000046014785767
1751229555.1687822,1230000,2.3999998569488525
1751229583.1649842,1240000,4.405723571777344
1751229610.672802,1250000,0.9499998092651367
1751229632.7959316,1260000,2.309999942779541
1751229657.1857414,1270000,3.0966665744781494
1751229688.7720478,1280000,1.679999828338623
1751229714.8067772,1290000,0.5599998831748962
1751229740.7571163,1300000,0.25
1751229769.7844307,1310000,2.499999761581421
1751229798.6477094,1320000,2.440005302429199
1751229832.1612275,1330000,2.727287530899048
1751229858.894764,1340000,2.1999998092651367
1751229886.9086254,1350000,4.115002155303955
1751229912.7169976,1360000,0.0
1751229937.849717,1370000,2.1111109256744385
1751229962.7676554,1380000,0.7999998927116394
1751229988.530169,1390000,1.5999996662139893
1751230015.326732,1400000,0.0
1751230041.856639,1410000,0.0
1751230066.2194576,1420000,2.6666665077209473
1751230092.502837,1430000,2.2919998168945312
1751230118.721045,1440000,1.9999998807907104
